Classpath;Classname;Count
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.LastModifiedSource;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.Status;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.SystemUtils;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.UnsafeUtil;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.UnsafeUtil$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantNumberFormatter;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$1;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$2;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$3;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$4;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$AbstractFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$DynamicPatternSequence;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$DynamicPatternSequence$1;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$PatternSequence;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$SecondPatternSequence;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$SecondPatternSequence$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$SecondPatternSequence$2;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$SecondPatternSequence$3;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$StaticPatternSequence;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$StaticPatternSequence$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternDynamicFormatter$TimestampedFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternFormatter$1;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternFormatter$Builder;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternFormatter$Builder$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternLegacyFormatter;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.InstantPatternThreadLocalCachedFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.internal.instant.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-core/2.25.3/log4j-core-2.25.3.jar;org.apache.logging.log4j.core.util.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.DefaultLogBuilder;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.LogManagerStatus;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.map.UnmodifiableArrayBackedMap;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.map.UnmodifiableArrayBackedMap$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.map.UnmodifiableArrayBackedMap$UnmodifiableEntry;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.map.UnmodifiableArrayBackedMap$UnmodifiableEntryIterator;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.map.UnmodifiableArrayBackedMap$UnmodifiableEntrySet;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.internal.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.AbstractMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.AsynchronouslyFormattable;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.BasicThreadInformation;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.Clearable;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.DefaultFlowMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.DefaultFlowMessageFactory$AbstractFlowMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.DefaultFlowMessageFactory$SimpleEntryMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.DefaultFlowMessageFactory$SimpleExitMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.EntryMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ExitMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.FlowMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.FlowMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.FormattedMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.FormattedMessageFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.LocalizedMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.LocalizedMessageFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.LoggerNameAwareMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MapMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MapMessage$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MapMessage$MapFormat;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MapMessageJsonFormatter;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.Message;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MessageCollectionMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MessageFactory2;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MessageFormatMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MessageFormatMessageFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.MultiformatMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ObjectArrayMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ObjectMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterConsumer;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterFormatter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterFormatter$MessagePatternAnalysis;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterVisitable;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedMessage$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedMessage$FormatBufferHolder;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedNoReferenceMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ParameterizedNoReferenceMessageFactory$StatusMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableMessageFactory;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableMessageFactory$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableMessageFactory$SerializationProxy;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableObjectMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableParameterizedMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ReusableSimpleMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.SimpleMessage;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.SimpleMessageFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StringFormattedMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StringFormatterMessageFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StringMapMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StructuredDataCollectionMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StructuredDataId;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StructuredDataMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.StructuredDataMessage$Format;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadDumpMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadDumpMessage$1;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadDumpMessage$BasicThreadInfoFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadDumpMessage$ThreadDumpMessageProxy;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadDumpMessage$ThreadInfoFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.ThreadInformation;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.TimestampMessage;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.message.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.SimpleLogger;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.SimpleLoggerContext;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.SimpleLoggerContextFactory;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.internal.SimpleProvider;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.internal.SimpleProvider$Config;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.simple.package-info;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.AbstractLogger;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.AbstractLoggerAdapter;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.CleanableThreadContextMap;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.CopyOnWrite;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.DefaultThreadContextMap;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.DefaultThreadContextMap$1;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.DefaultThreadContextStack;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.ExtendedLogger;1
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.ExtendedLoggerWrapper;0
file:/Users/oboehm/.m2/repository/org/apache/logging/log4j/log4j-api/2.25.1/log4j-api-2.25.1.jar;org.apache.logging.log4j.spi.LocationAwareLogger;1
